rank,anime,date,score
2883,攻壳机动队 SAC_2045 第二季,2022年5月23日,6.9
2884,Fate/kaleid liner 魔法少女☆伊莉雅 3rei!!,2016年7月6日,6.9
2885,22/7 「阴云彼端 晴空万里」music video,2022年7月27日,6.9
2886,机动战士高达SEED Special Edition,2004年3月22日,6.8
2887,砂和尚,2004年10月4日,6.8
2888,我为歌狂,2001年8月6日,6.9
2889,仙乐传说 世界统合篇,2011年11月23日,6.9
2890,交涉人勇午,2004年2月24日,6.8
2891,汉化日记,2019年7月21日,6.9
2892,多罗罗,1969年4月6日,6.9
2893,青出于蓝～缘～,2003年10月12日,6.9
2894,可塑性记忆,2015年4月4日,6.9
2895,年老的鳄鱼,2006年8月5日,6.7
2896,出包日记~·桃 动画版,2016-01-02,6.8
2897,牙狼 炎之刻印,2014年10月3日,6.9
2898,剑网3·侠肝义胆沈剑心 第二季,2019年12月27日,6.9
2899,神偷奶爸2,2013-07-03,6.9
2900,血色花园,2006年10月3日,6.8
2901,亚尔斯兰战记IV 汗血公路,1993年12月22日,6.8
2902,血型君,2013年4月7日,6.9
2903,呼吸过度,2017年1月20日,6.8
2904,宇宙战舰大和号2202 爱的战士们 第六章「回生篇」,2018年11月2日,6.7
2905,剧场版 Fate/kaleid liner 魔法少女☆伊莉雅 雪下的誓言,2017年8月26日,6.9
2906,Hi・Me・Go・To,2001年8月13日,6.9
2907,恶魔奶爸,2011年1月9日,6.9
2908,我想吃掉你的胰脏,2018年9月1日,6.9
2909,甜心格格 第二季,2012年9月28日,6.7
2910,青山刚昌短篇集 2,1999年12月22日,6.8
2911,超级大坏蛋,2010年11月4日,6.9
2912,滑过河面的风,2011年1月7日,6.9
2913,小飞龙,1972年4月1日,6.7
2914,忍者神龟,2003年2月8日,6.8
2915,四牌士,2018年4月2日,6.7
2916,上课小动作 OAD,2014年1月4日,6.9
2917,飙速宅男 新世代,2017年1月9日,6.9
2918,网球并不可笑嘛,2012年10月7日,6.9
2919,.hack//Versus 塔那托斯报告,2012年6月28日,6.7
2920,中国奇谭,2023年1月1日,6.9
2921,我的妹妹哪有这么可爱。,2013年4月6日,6.9
2922,鲁邦三世 鲁邦暗杀指令,1993年7月23日,6.8
2923,鲁邦三世 通往恶魔岛,2001年8月3日,6.7
2924,攻壳机动队ARISE border:1 Ghost Pain,2013年6月22日,6.9
2925,星合之空,2019年10月10日,6.9
2926,勇者大冒险 第二季,2016年3月25日,6.8
2927,蜘蛛与郁金香,1943-04-15,6.7
2928,最游记RELOAD GUNLOCK,2004年4月1日,6.9
2929,文豪野犬 第二季,2016年10月5日,6.9
2930,堀与宫村 -piece-,2023年7月1日,6.9
2931,侦探歌剧 少女福尔摩斯 派对之夜,2016年12月31日,6.8
2932,南瓜剪刀,2006年10月2日,6.8
2933,宝可梦 旅途 目标是宝可梦大师,2023年1月13日,6.9
2934,攻壳机动队 新剧场版,2015-06-20,6.9
2935,福星小子 障碍物游泳大会,2008年7月30日,6.8
2936,金田一少年事件簿 死神病院杀人事件,1997年10月13日,6.8
2937,学园孤岛,2015年7月9日,6.9
2938,哆啦A梦：大雄的平行西游记,1988年3月12日,6.9
2939,依巴拉度~时间篇,2007年7月4日,6.9
2940,仙乐传说 迪赛雅兰篇,2010-03-25,6.9
2941,轰炸超人,2002年10月2日,6.8
2942,龙珠Z 两人的危机,1994年3月12日,6.9
2943,银仙,2014年10月5日,6.9
2944,失忆投捕,2024年4月9日,6.8
2945,RWBY Chibi Season 2,2017年5月13日,6.8
2946,离线LINE - 上班族 -,2013年1月7日,6.8
2947,猴子捞月,1981,6.8
2948,犬夜叉 黑色铁碎牙,2008年7月30日,6.9
2949,Princess Principal Crown Handler 第2章,2021年9月23日,6.9
2950,I s Pure,2005年12月9日,6.9
2951,超人之死,2018年7月24日,6.7
2952,超剧场版 Keroro军曹 龙勇士的逆袭,2009-03-07,6.8
2953,苍色骑士,2008年4月5日,6.9
2954,我与机器子,2022年12月4日,6.8
2955,爆旋陀螺2,2002年1月7日,6.7
2956,海绵宝宝 第十季,2016年10月15日,6.7
2957,电影 五等分的新娘,2022年5月20日,6.9
2958,爱物语,1992年6月1日,6.7
2959,美少女战士Crystal 第三季,2016年4月4日,6.8
2960,天地无用! 魉皇鬼 第4期,2016年11月30日,6.7
2961,阿松 第二季,2017年10月2日,6.9
2962,天行九歌,2016年3月10日,6.9
2963,梅伊与小猫巴士,2002年9月29日,6.7
2964,魔术师和兔子,2008年6月10日,6.8
2965,棋魂 特别篇·裁决的一局！绽放吧 往昔之花！！,2001年12月22日,6.7
2966,魔力女管家夏日TV特别篇 “我认为H是不对的！,2003年8月14日,6.8
2967,歌牌情缘 OAD,2013年9月13日,6.9
2968,狮子王2：辛巴的荣耀,1998年10月27日,6.8
2969,机兽起源,2005年4月10日,6.7
2970,炸猪排DJ扬太郎,2016年4月10日,6.8
2971,盗贼王Jing,2002年5月15日,6.8
2972,风都侦探,2022年8月8日,6.9
2973,光之美少女 Max Heart,2005年2月6日,6.8
2974,神魄,2013年8月26日,6.8
2975,THE 八犬传 -新章-,1993年11月25日,6.7
2976,尾随者竞技,2009年10月16日,6.8
2977,上海蝙蝠侠,2012年7月14日,6.8
2978,一人之下 第二季 番外篇 天师下山,2019年4月14日,6.9
2979,游子吟,2017年5月14日,6.8
2980,万圣街 第二季,2020年10月14日,6.8
2981,乡村医生,2007年10月2日,6.8
2982,生化危机 诅咒,2012年10月27日,6.9
2983,侦探歌剧 少女福尔摩斯 心灵的问候,2018年12月31日,6.8
2984,亚人酱有话要说,2017年1月7日,6.9
2985,浪漫杀手,2022年10月27日,6.9
2986,EVANGELION 超·现实,2020年6月27日,6.8
2987,鹿枫堂,2018年4月10日,6.9
2988,学园救援团,2011年4月7日,6.9
2989,狂赌之渊 ××,2019年1月8日,6.9
2990,苹果核战记2,2007年10月20日,6.9
2991,青出于蓝～缘～ 圣诞特别篇,2003年9月26日,6.8
2992,电影 美味派对♡光之美少女 梦想的♡儿童套餐！,2022年9月23日,6.7
2993,机动战士高达F91,1991年3月16日,6.9
2994,石中剑,1963年12月25日,6.7
2995,同居人时而在腿上、时而跑到脑袋上,2019年1月9日,6.9
2996,水夏,2003年2月25日,6.8
2997,后院的土地神大人,2017年12月1日,6.8
2998,初犬 The Animation,2007年5月25日,6.9
2999,宝石幻想 光芒重现,2020年7月4日,6.9
3000,喜羊羊与灰太狼之筐出未来,2022年2月1日,6.8
3001,星际宝贝,2002年6月21日,6.8
3002,我不受欢迎，怎么想都是你们的错！,2013年7月8日,6.9
3003,直白标题机器人动画,2013年2月5日,6.8
3004,小太郎一个人生活,2022年3月10日,6.8
3005,千绪的通学路,2018年7月6日,6.9
3006,黑暗圣经 Only,2005年7月25日,6.9
3007,假如…？ 第一季,2021年8月11日,6.8
3008,A频道,2011年4月7日,6.9
3009,完美世界 第三季,2022年10月7日,6.8
3010,妖精的尾巴 记忆里的日子,2012年2月17日,6.8
3011,无翼鸟,2006,6.8
3012,海洋奇缘,2016年11月23日,6.9
3013,装甲骑兵 荣耀的背后,1994年3月21日,6.8
3014,魔法使Tai! OVA,1996年5月25日,6.7
3015,茶啊二中第二季,2015年8月17日,6.7
3016,熊的故事,2014年5月7日,6.6
3017,名侦探柯南 第14号目标,1998年4月18日,6.9
3018,魁拔II 大战元泱界,2013年5月31日,6.9
3019,神灵狩,2007年10月18日,6.9
3020,口水三国,2014年9月30日,6.8
3021,星之卡比,2001年10月6日,6.7
3022,寒蝉鸣泣之时 业,2020年10月1日,6.9
3023,他在演奏我们的歌,2022年10月21日,6.7
3024,家庭教师HITMAN REBORN！彭格列式修学旅行、来了！,2009年10月12日,6.8
3025,慎重勇者 ～这个勇者明明超强却过分慎重～,2019年10月2日,6.9
3026,骷髅人,2007年4月28日,6.8
3027,卡片战斗先导者 亚洲巡回赛篇,2012年4月8日,6.7
3028,乱马1/2 苏醒的记忆,1994年12月16日,6.7
3029,Natural2 DUO,2001年11月25日,6.8
3030,哆啦A梦：大雄的月球探险记,2019年3月1日,6.9
3031,机动战士高达SEED C.E.73 观星者,2006年7月14日,6.9
3032,奇蛋物语,2021年1月12日,6.9
3033,未来日记Redial,2013年7月26日,6.9
3034,崩坏3 天穹流星,2020-02-28,6.8
3035,名侦探柯南 Episode“ONE” 变小的名侦探,2016年12月9日,6.8
3036,四驱兄弟WGP 暴走四驱大追踪,1997年7月5日,6.8
3037,从漫画了解！Fate/Grand Order,2018年12月31日,6.9
3038,南郭先生,1981,6.8
3039,赤发白雪姬 OAD,2016年1月5日,6.8
3040,刀剑神域 序列之争,2017年2月18日,6.9
3041,强殖装甲凯普,2005年8月6日,6.8
3042,想起了你,2010-09-08,6.7
3043,Fate/kaleid liner 魔法少女☆伊莉雅,2013年7月12日,6.9
3044,童话枪手小红帽,2006年7月1日,6.7
3045,我家弟弟真的超级大，不来看看？,2021年5月28日,6.9
3046,鲁邦三世 东方见闻录～Another Page～,2012年11月2日,6.8
3047,夏季之门,1981年3月20日,6.7
3048,天行九歌 第二部分,2019年4月24日,6.8
3049,闪电十一人GO 银河,2013年5月8日,6.7
3050,少年歌行 风花雪月篇 下部,2022年1月26日,6.8
3051,熊猫家族 雨中的马戏团,1973年3月17日,6.7
3052,潜行吧！奈亚子F,2015年5月30日,6.9
3053,血与心,2022年11月2日,6.7
3054,无爱之战,2005年4月6日,6.9
3055,小马宝莉：友谊就是魔法 第九季,2019年4月6日,6.8
3056,樱花任务,2017年4月5日,6.9
3057,呼唤你的名字,2008年11月28日,6.8
3058,功夫兔与菜包狗 第二季,2020年1月22日,6.7
3059,小马宝莉：友谊大赛,2015-09-26,6.7
3060,暗杀教室 第二季 课外授课篇,2016年11月25日,6.9
3061,万圣街,2020年4月1日,6.8
3062,花舞少女,2014年7月7日,6.9
3063,吸血鬼马上死2,2023年1月9日,6.8
3064,Another 第0话,2012年5月25日,6.9
3065,战国鸟兽戏画～乙～,2017年1月14日,6.8
3066,苍蓝钢铁的琶音 DC,2015年1月31日,6.8
3067,黄金庭院：冬日里的新年愿望,2023年1月20日,6.8
3068,寒蝉鸣泣之时外传 猫杀篇,2007年3月21日,6.8
3069,数码宝贝合体战争～邪恶的死亡指挥官与七个王国～,2011年4月3日,6.7
3070,丹特丽安的书架 荆姬,2012年8月11日,6.8
3071,兔宝的悲惨日常 梦幻篇,2015年7月3日,6.8
3072,异世界的圣机师物语,2009年5月1日,6.8
3073,乘风归,2020年7月24日,6.7
3074,茶啊二中,2023年7月14日,6.7
3075,进击的巨人 编年史,2020年7月17日,6.8
3076,遥远时空中 舞一夜,2006年8月19日,6.8
3077,女神异闻录4 黄金版,2014年7月10日,6.8
3078,超神传说 虚月童子,1987年1月21日,6.7
3079,天方魔谭MAGI 辛巴达的冒险,2014年5月16日,6.8
3080,魔法少女砂沙美,1996年10月4日,6.8
3081,海贼王 萨波特别篇 三兄弟的羁绊 奇迹的再会和被继承的意志,2015年8月22日,6.8
3082,Infini-T Force,2017年10月2日,6.8
3083,恶魔高校 D×D,2012年1月6日,6.9
3084,小熊维尼历险记,1977年3月11日,6.8
3085,停驻你心门,2007年3月23日,6.7
3086,蜡笔小新 电击！猪之蹄大作战,1998年4月18日,6.8
3087,机动战士高达00 Special Edition,2009年10月27日,6.8
3088,漂流武士 OVA,2017年12月23日,6.8
3089,鲁邦三世 海明威手稿之谜,1990年7月20日,6.7
3090,归宅部活动记录,2013年7月4日,6.9
3091,电影 光之美少女 Dream Stars!,2017年3月18日,6.7
3092,迷你加尔刚蒂亚,2013年4月10日,6.8
3093,高达G之复国运动,2014年10月2日,6.9
3094,守望者: 黑船传奇,2009年3月24日,6.7
3095,第十一人,1986-11-01,6.6
3096,装甲骑兵 大战,1986年7月5日,6.8
3097,幸腹涂鸦,2015年1月8日,6.8
3098,十兵卫2 西伯利亚柳生的反击,2004年1月7日,6.7
3099,中二病也要谈恋爱！恋,2014年1月8日,6.9
3100,影宅,2021年4月10日,6.8
3101,鲁邦三世 巴比伦的黄金传说,1985年7月13日,6.8
3102,机动战士高达战记 OVA,2009年9月3日,6.7
3103,电影 光之美少女 All Stars New Stage 未来的朋友,2012年3月17日,6.8
3104,阴谋办公室 第一季 Part.1,2021年10月22日,6.7
3105,亚尔斯兰战记,2015年4月5日,6.9
3106,小飞象,1941年10月31日,6.8
3107,樱花大战 活动写真,2001年12月22日,6.8
3108,电影 光之美少女 Miracle Leap 与大家不可思议的一天,2020年10月31日,6.7
3109,Q版三国,2003年,6.8
3110,梦色蛋糕师,2009年10月4日,6.8
3111,小书痴的下克上：为了成为图书管理员而不择手段,2019年10月2日,6.8
3112,一发失误!!S ～新的情敌～,2013年2月22日,6.8
3113,猫头鹰王国：守卫者传奇,2010-09-24,6.7
3114,下课后,1997年8月31日,6.6
3115,工作狂人,2006年10月12日,6.8
3116,蓝海少女,2016年7月8日,6.8
3117,哆啦A梦：大雄与绿巨人传,2008年3月8日,6.8
3118,Di Gi Charat NYO,2003年4月6日,6.7
3119,少女波子汽水,2016年10月7日,6.8
3120,超时空世纪,1983年7月3日,6.6
3121,一发失误,2009年11月27日,6.8
3122,Re：从零开始的异世界生活 Memory Snow,2018年10月6日,6.8
3123,魔法老师涅吉！～白之翼 ALA ALBA～,2008年8月12日,6.8
3124,One Room 第二季,2018年7月2日,6.9
3125,无限地带23 PART II,1986年5月30日,6.8
3126,令人战栗的格林童话,2000年6月21日,6.7
3127,特別版 Free!-Take Your Marks-,2017年10月28日,6.8
3128,头山,2002年12月3日,6.8
3129,乱马1/2  珊璞暴变—反转宝珠之祸,1993年10月21日,6.6
3130,真的存在！灵媒老师,2011年4月12日,6.8
3131,不思议游戏,1995年4月6日,6.8
3132,喵楞！,2016年9月27日,6.8
3133,选择破坏者WIXOSS剧场版,2016年2月13日,6.8
3134,哆啦美与哆啦A梦七小子·宇宙乐园之千钧一发！,2001年3月10日,6.7
3135,GJ部@,2014年5月5日,6.8
3136,机器人少女Z+,2015-05-20,6.8
3137,彩云国物语,2006年4月8日,6.8
3138,逮捕令 全速前进,2007年10月4日,6.8
3139,漫画『化物语』特别PV,2022年2月17日,6.8
3140,妻中蜜3 THE ANIMATION,2016年9月30日,6.8
3141,龙珠Z外传：赛亚人灭绝计划,1993年7月23日,6.7
3142,名侦探柯南 十年后的陌生人,2009年5月25日,6.8
3143,公主大人“拷问”的时间到了,2024年1月8日,6.8
3144,人参果,1981年,6.7
3145,肌肉少女：哑铃，能举多少公斤？,2019年7月3日,6.9
3146,守护月天！,1998年10月17日,6.7
3147,百合星人奈绪子 OAD,2010年12月18日,6.8
3148,星空防卫队,2003年1月4日,6.6
3149,电影 黑色五叶草 魔法帝之剑,2023年6月16日,6.8
3150,.hack//G.U.三部曲,2007年12月22日,6.8
3151,千年狐,2007年1月25日,6.7
3152,爆旋陀螺,2001年1月8日,6.8
3153,POP/STARS,2018年11月3日,6.7
3154,怪人的沙拉碗,2024年4月4日,6.8
3155,机甲战记威龙,1987年2月7日,6.6
3156,幻想万华镜 巨大妖怪传说之章,2016年5月22日,6.8
3157,痴漢した女子●生とその後、むさぼり合うようなドエロ純愛,2018年10月20日,6.8
3158,妻しぼり,2008年5月25日,6.8
3159,传颂之物 图斯库尔皇女的华丽日常,2018年4月26日,6.8
3160,斩首循环 蓝色学者与戏言跟班,2016年10月26日,6.8
3161,初音岛 if,2008年12月25日,6.8
3162,苍蝇一分钟的生命,2008年,6.8
3163,拜托了双子星,2003年7月15日,6.8
3164,柚木家的四兄弟。,2023年10月5日,6.8
3165,来自多彩世界的明天,2018年10月5日,6.8
3166,海贼王 路飞特别篇 手掌岛的冒险,2012年12月15日,6.7
3167,崩坏3 渡尘,2021-01-29,6.7
3168,侦探学园Q,2003年4月15日,6.8
3169,鲁邦三世 天使的策略～梦的碎片是杀人的香味～,2005年7月22日,6.7
3170,电器街的漫画店,2014年10月2日,6.8
3171,武庚纪之三界,2019年12月20日,6.6
3172,阿拉丁,1992-11-25,6.8
3173,后空翻!!,2021年4月8日,6.8
3174,正义联盟:判决,2012-02-28,6.7
3175,数码宝贝大冒险02 超恶魔兽的反击,2001年3月3日,6.8
3176,攻壳机动队ARISE ALTERNATIVE ARCHITECTURE,2015年4月5日,6.8
3177,舞-乙HiME Zwei,2006-11-24,6.8
3178,坏蛋联盟,2022年4月22日,6.8
3179,八犬传-东方八犬异闻-,2013年1月5日,6.8
3180,钢铁天使胡桃,1999年10月5日,6.7
3181,风中奇缘,1995年6月23日,6.7
3182,冰雪奇缘：生日惊喜,2015-03-13,6.8
3183,萝莉的时间 2学期,2009年1月21日,6.8
3184,天然萌少女明日香,2012年8月3日,6.8
3185,机动战士高达 铁血的奥尔芬斯,2015年10月4日,6.8
3186,剧场版 精灵宝可梦超世代：裂空的访问者 代欧奇希斯,2004年7月17日,6.8
3187,画江湖之不良人 第三季,2018年10月25日,6.8
3188,银河机攻队 Majestic Prince,2013年4月4日,6.8
3189,机动战士高达AGE MEMORY OF EDEN,2013年7月26日,6.8
3190,ストリンジェンド&アッチェレランド ULTIMATUM～SERA～,2008年5月23日,6.8
3191,黑子的篮球 第二季,2013年10月5日,6.8
3192,剑网3·侠肝义胆沈剑心之长漂,2020年10月24日,6.7
3193,荒野的寿飞行队 完全版,2020年9月11日,6.6
3194,记录的地平线 圆桌崩坏,2021年1月13日,6.8
3195,滑头鬼之孙 零·泪·雪,2012年12月4日,6.8
3196,神厨小福贵,2007年8月1日,6.8
3197,亚尔斯兰战记 风尘乱舞,2016年7月3日,6.8
3198,交响诗篇 彩虹满载,2009年4月25日,6.8
3199,自杀专卖店,2012-05-24,6.8
3200,心理测量者2,2014年10月9日,6.8
3201,破刃之剑 第六章 恸哭之寨,2011年3月26日,6.8
3202,剑风传奇,2016年7月1日,6.8
3203,初音岛II 第二季,2008年4月5日,6.8
3204,战国BASARA 贰,2010年7月11日,6.8
3205,关于前辈很烦人的事,2021年10月9日,6.8
3206,战姬绝唱SYMPHOGEAR AXZ,2017年7月1日,6.8
3207,妄想改造人改藏,2011年5月25日,6.8
3208,.hack//时空,2002年4月3日,6.8
3209,乱马1/2 道场继承者,1994年6月17日,6.6
3210,境界的彼方,2013年10月2日,6.8
3211,泰山,1999年6月18日,6.8
3212,明日之丈 剧场版,1980年3月8日,6.6
3213,switch缉毒特搜班,2008-12-28,6.7
3214,鲁邦三世 爱的记号～不二子的倒霉日～,1999年7月30日,6.7
3215,狐妖小红娘 无暮篇,2023年6月24日,6.7
3216,欧西里斯的天秤 第二季,2016年4月22日,6.6
3217,团团奇米莫,2022年7月7日,6.6
3218,结城友奈是勇者 -大满开之章-,2021年10月1日,6.8
3219,ASIENCE～头发是女人的生命,2007年,6.8
3220,麦兜响当当,2009年7月24日,6.8
3221,皮卡丘的探险队,1999-07-17,6.6
3222,新・天地无用!,1997年4月1日,6.7
3223,乱马1/2 邪恶之鬼,1995年11月17日,6.6
3224,拾荒者,2016年12月24日,6.6
3225,黑暗圣经 外传,2002年5月25日,6.8
3226,请吃红小豆吧！ 第三季,2020年1月12日,6.7
3227,宇宙战舰大和号2202 爱的战士们 第四章「天命篇」,2018年1月27日,6.7
3228,舞动不止,2022年4月8日,6.8
3229,请吃红小豆吧！ 第四季,2020年7月10日,6.7
3230,中二病也要谈恋爱！恋 Lite,2013年12月26日,6.8
3231,湘南纯爱组,1994年1月21日,6.6
3232,游戏王胶囊怪兽,2006年9月9日,6.6
3233,恋旅～True Tours Nanto～,2013年4月28日,6.8
3234,雷顿 神秘侦探社～卡托莉的解谜档案～,2018年4月8日,6.8
3235,弹珠传说,2010年,6.8
3236,驯龙高手番外篇：龙的礼物,2011-11-15,6.7
3237,扑杀天使朵库萝2,2007年8月24日,6.8
3238,撸时代 第二季,2014-11-26,6.7
3239,迷你偶像 OAD,2013年3月27日,6.8
3240,人马小姐不迷茫,2017年7月9日,6.8
3241,东京巴比伦,1992年10月21日,6.8
3242,剧场版 精灵宝可梦：可可,2020年12月25日,6.8
3243,异国色恋浪漫谭,2007年11月21日,6.8
3244,奶油柠檬 第十一部分 黑猫馆,1986年1月25日,6.6
3245,哇恰美妙魔法！,2021年10月3日,6.6
